index;x;y;z
539;-0.183167;1.112228;0.341385
540;0.060013;1.316513;0.387512
541;-0.024857;2.487534;-0.338135
542;-1.095413;1.237213;1.425735
543;0.333618;0.996262;0.513901
544;0.266861;0.359299;0.299820
545;-0.090744;0.300995;0.109055
546;0.094788;0.508438;0.212814
547;0.032761;0.894897;0.273560
548;0.315018;1.701874;0.336975
549;0.391388;1.926163;0.662094
550;1.856750;0.981339;0.217056
551;0.312439;0.948669;0.883224
552;0.392746;1.403809;0.284576
553;0.224457;1.031403;0.432022
554;-0.003525;1.196976;0.299561
555;0.202255;1.070419;0.271423
556;-0.198456;0.927826;0.412231
557;-0.103897;0.938965;0.333862
558;-0.078659;0.932968;0.309006
559;-0.063965;0.923981;0.341751
560;-0.072113;0.992981;0.357758
561;-0.050034;0.983749;0.312637
562;0.166306;1.470581;0.334381
563;-0.454559;2.300018;-0.244934
564;-0.609528;1.533188;0.982895
565;0.961563;0.859451;0.613403
566;-0.205399;0.214340;0.116959
567;0.059341;0.311508;0.172882
568;0.103653;0.650024;0.007462
569;0.004517;0.977737;0.341629
570;0.366806;2.016693;0.448730
571;0.460541;1.820892;0.729126
572;1.125259;0.928879;0.482788
573;0.055359;1.677139;-0.038269
574;0.933136;1.523285;0.804764
575;0.507736;1.117569;0.520081
576;-0.178940;0.942978;0.644608
577;0.184296;1.044556;0.276413
578;0.050476;1.001129;0.391541
579;-0.151001;0.920456;0.288757
580;-0.122726;0.908539;0.261749
581;-0.028320;0.968246;0.345505
582;-0.115982;1.074905;0.379623
583;-0.074646;1.129227;0.349640
584;-0.087997;1.764053;0.310730
585;-1.041916;1.460953;0.973297
586;-0.027100;1.226242;0.251755
587;0.362793;0.507217;0.071136
588;-0.334778;0.327087;0.168213
589;0.258514;0.639893;-0.051346
590;0.120743;0.796097;0.175690
591;0.207504;1.522964;0.365280
592;0.577454;1.765442;0.494736
593;1.372467;1.282776;0.451996
594;-0.207718;1.121094;1.048752
595;-0.550262;1.284210;-0.620010
596;0.250000;0.908386;0.515640
597;0.074799;1.269135;0.158127
598;0.234863;1.051102;0.334381
599;-0.071701;1.005920;0.349716
600;-0.070328;0.908371;0.317352
601;-0.060455;0.965057;0.245132
602;-0.093918;0.911224;0.349121
603;-0.056366;1.007034;0.339493
604;-0.137421;1.123581;0.340759
605;-0.000595;1.340988;0.455399
606;-0.255432;2.298019;0.028366
607;-0.764969;1.334076;1.109299
608;0.921860;1.002350;0.614182
609;-0.462051;0.335251;0.102539
610;0.194580;0.338379;0.228714
611;0.030319;0.651993;0.105286
612;0.170715;0.854935;0.313217
613;0.350906;1.671341;0.423431
614;0.450989;1.732376;0.593079
615;1.923798;0.347855;-0.043076
616;0.461517;0.522186;0.869873
617;-0.352676;1.025482;0.022354
618;0.591827;0.598465;-0.053589
619;-0.025208;1.274979;0.280396
620;0.270187;1.122787;0.288574
621;-0.078339;0.966003;0.411377
622;-0.121552;0.885956;0.333359
623;-0.129807;0.906830;0.293030
624;0.010147;0.950516;0.359406
625;-0.071518;0.988098;0.378845
626;-0.112808;1.007889;0.279709
627;0.004150;1.497894;0.395020
628;-0.682159;2.201477;0.030609
629;-0.120651;1.558838;0.650223
630;1.039886;0.650894;0.259705
631;-0.492737;0.266174;0.164139
632;0.322540;0.489258;-0.018082
633;0.031845;0.736145;0.093491
634;0.116730;1.195892;0.242661
635;0.501373;1.702118;0.373901
636;0.358093;1.827881;0.515244
637;1.425613;0.672958;0.023575
638;0.947266;0.939728;0.479111
639;0.138367;0.900314;0.655273
640;0.508636;0.973526;0.014450
641;-0.032806;1.235855;0.420242
642;0.151932;1.081848;0.250015
643;-0.000061;0.952560;0.332153
644;-0.069580;0.906601;0.333191
645;-0.183350;0.953232;0.301590
646;-0.003387;0.986740;0.342285
647;-0.178055;1.079498;0.393448
648;-0.209167;1.235733;0.348236
649;-0.170013;1.824921;0.145905
650;-0.875610;1.436142;0.870178
651;0.263809;1.159668;0.557465
652;0.210571;0.504761;-0.045654
653;-0.332047;0.292648;0.068832
654;0.237473;0.660461;-0.052887
655;0.081131;0.849075;0.259735
656;0.225189;1.504166;0.364044
657;0.483704;1.740433;0.664627
658;1.774628;1.099014;0.323471
659;-0.223938;0.804749;1.326233
660;0.641327;1.293823;0.256439
661;0.372925;0.551498;0.551208
662;-0.094955;1.185547;0.272644
663;0.219330;1.082535;0.395996
664;-0.153122;1.005737;0.328644
665;-0.153229;0.911530;0.354797
666;-0.129608;0.915848;0.279099
667;-0.169159;0.930023;0.284424
668;-0.051865;1.007736;0.272232
669;-0.114426;1.123734;0.399948
670;-0.148666;1.499237;0.481873
671;-0.513794;1.969376;0.090179
672;-0.517532;1.213318;1.018768
673;0.657486;1.037872;0.721756
674;-0.429489;0.446442;0.152481
675;-0.103424;0.374207;0.313309
676;0.002747;0.649429;0.060150
677;0.073441;0.863754;0.313385
678;0.368378;1.674530;0.419220
679;0.415131;1.744492;0.800125
680;1.845901;0.263870;0.128983
681;1.058426;0.646423;0.632736
682;-1.106354;0.789200;0.004120
683;1.077362;1.273499;-0.676987
684;0.009659;1.381149;0.223694
685;0.335114;1.157623;0.120483
686;-0.159088;0.924591;0.487198
687;-0.333450;0.844528;0.303024
688;-0.324249;0.817917;0.304932
689;0.045761;1.138596;0.268082
690;0.002121;1.115265;0.265305
691;-0.021286;1.055008;0.371017
692;-0.101822;1.679672;0.432602
693;-0.937759;1.993332;0.364639
694;-0.225739;1.685089;0.148636
695;0.910126;0.754471;0.625244
696;-0.537201;0.503311;-0.091171
697;0.244049;0.427307;0.201340
698;-0.021683;0.640274;0.032532
699;0.175201;1.066467;0.276672
700;0.348740;1.818344;0.553299
701;0.830627;1.495316;0.712692
702;0.256607;1.357132;1.107803
703;-1.644943;2.292435;-1.974030
704;1.201630;2.482697;-0.478104
705;0.265213;1.128296;0.359863
706;-0.053986;1.028915;0.522110
707;0.098587;1.126709;0.133698
708;-0.036667;1.095749;0.177155
709;0.012756;0.912338;0.294739
710;-0.099808;0.947250;0.151291
711;-0.047516;1.051041;0.277908
712;-0.195404;1.023026;0.307190
713;-0.340958;1.761414;0.354523
714;-0.562347;1.819885;0.611435
715;0.390564;1.198761;0.491867
716;-0.325607;0.629471;-0.010834
717;-0.031998;0.410934;0.204285
718;0.132416;0.630447;-0.095505
719;0.158951;0.774323;0.171738
720;0.166916;1.398727;0.306274
721;0.312500;1.991211;0.561798
722;1.981506;1.333710;0.211578
723;0.163254;0.868088;1.076004
724;-1.146790;1.642899;-0.804779
725;0.713043;1.368256;-0.060791
726;0.314896;1.110840;0.275528
727;0.019424;0.925827;0.480484
728;-0.045990;1.002823;0.389297
729;-0.069336;0.955551;0.284866
730;-0.158722;0.917831;0.295578
731;-0.104965;0.945450;0.299393
732;-0.050583;1.061646;0.321732
733;-0.062134;1.136307;0.244598
734;0.054108;1.465790;0.390076
735;-0.879807;2.213821;0.150238
736;-0.190643;1.670578;0.609756
737;1.107178;0.638351;0.595184
738;-0.480103;0.383453;0.107208
739;0.304459;0.411392;0.203217
740;-0.060669;0.617950;0.205475
741;0.099258;1.039337;0.340958
742;0.550629;1.828674;0.406372
743;0.329376;1.790115;0.816147
744;1.546631;0.526901;0.119354
745;-0.976517;1.751862;-0.195892
746;0.553497;1.542923;0.792725
747;0.697388;1.564362;0.137497
748;0.147949;0.989761;0.409439
749;0.096588;1.048615;0.367767
750;-0.045898;0.958923;0.339066
751;-0.107315;0.952591;0.235886
752;-0.173111;0.783005;0.345963
753;-0.041672;1.001633;0.445251
754;-0.053040;1.218369;0.278198
755;0.004745;1.342239;0.406723
756;-0.294434;2.076874;0.068695
757;-1.144775;1.461044;1.201660
758;0.798355;1.225143;0.589310
759;-0.317261;0.449585;0.047363
760;0.060562;0.243317;0.283401
761;0.035721;0.660645;0.020233
762;0.143066;0.919785;0.248154
763;0.259079;1.659805;0.367722
764;0.285034;1.853241;0.747375
765;2.254578;0.803711;0.193054
766;0.010406;1.005081;0.532639
767;0.729019;1.758484;0.256195
768;0.589691;1.588867;0.246445
769;-0.128937;0.983810;0.517471
770;0.128036;1.046494;0.313232
771;-0.024979;0.952789;0.302139
772;-0.091583;0.931076;0.301010
773;-0.159866;0.915268;0.304733
774;-0.021515;1.024719;0.316055
775;-0.115082;1.073761;0.304886
776;-0.204407;1.076660;0.407196
777;-0.184525;1.894852;0.335312
778;-1.179230;1.572067;0.867874
779;0.271301;1.124725;0.811234
780;-0.067368;0.573395;-0.061737
781;-0.206146;0.217896;0.247192
782;0.142197;0.673782;0.001450
783;0.134567;0.902802;0.340500
784;0.171524;1.467850;0.531143
785;0.717178;1.782578;0.685791
786;0.936783;0.994995;0.980469
787;0.249649;1.352310;0.812729
788;-1.174500;1.673050;-1.079819
789;0.473587;1.424225;0.630432
790;0.199875;1.045441;0.468735
791;-0.031769;0.959473;0.413651
792;-0.006042;0.970215;0.360229
793;-0.019012;0.913132;0.300873
