index;x;y;z
473;0.590607;0.077713;-0.111481
474;0.293427;0.140228;-0.247452
475;-0.119202;0.179276;-0.025131
476;0.266083;0.369583;-0.148315
477;0.323166;0.763702;-0.202042
478;0.017883;1.178650;0.051834
479;-0.194427;1.657532;-0.044449
480;-0.389664;2.371033;0.274689
481;-1.201401;2.121078;0.087585
482;-1.902390;1.863663;0.271042
483;-2.252167;1.452087;0.326187
484;-1.241425;1.301819;0.839478
485;4.036377;2.203278;0.960846
486;-2.932953;1.743179;-0.351273
487;0.265427;0.708572;-0.419708
488;-0.091736;1.235382;0.065048
489;-0.838684;0.940765;0.253433
490;0.236511;1.118500;0.142975
491;-0.342117;0.939636;-0.147583
492;-0.152237;1.004730;-0.118927
493;-0.170868;0.984055;0.014114
494;-0.076462;1.006287;0.015579
495;-0.099670;0.991226;-0.020050
496;-0.085480;0.990768;-0.032578
497;-0.102036;0.956741;0.061523
498;-0.051346;1.025024;0.106659
499;0.028015;1.198166;0.015167
500;0.093430;1.273727;-0.106049
501;-0.005020;1.367859;0.007507
502;0.010529;1.683075;0.158279
503;0.472763;2.363113;0.333603
504;1.191559;2.165146;0.141998
505;0.076401;1.681488;-0.253204
506;-0.746307;1.278412;0.195023
507;-0.573593;0.696716;-0.342224
508;0.426346;0.090164;0.245026
509;0.510925;0.266800;-0.256104
510;-0.096146;0.063812;-0.127121
511;0.114059;0.302109;-0.048035
512;0.423706;0.525864;-0.232361
513;0.177689;0.992218;-0.011597
514;-0.104492;1.412277;0.069077
515;-0.248428;2.059677;0.326385
516;-1.312607;2.357727;0.243408
517;-1.183838;2.133850;0.368408
518;-2.295929;1.495224;0.414261
519;-1.775375;1.392181;0.375320
520;0.417236;1.147278;0.405273
521;0.544708;2.193329;-0.196396
522;-1.642181;0.159302;0.175568
523;0.949936;1.175903;-0.194641
524;-0.843979;0.713303;0.135956
525;-0.183090;1.094254;0.135437
526;-0.079559;1.020935;-0.013229
527;-0.209244;0.977524;-0.139679
528;-0.158493;0.978424;-0.010147
529;-0.060303;1.018890;0.077469
530;-0.031265;0.978821;0.011383
531;0.001816;1.000671;-0.037048
532;-0.107803;0.961884;0.070282
533;-0.101395;1.054581;0.065979
534;0.053574;1.139282;-0.014481
535;0.067841;1.217743;-0.067917
536;-0.025635;1.313538;-0.013474
537;-0.041550;1.523315;0.115097
538;0.097626;2.099548;0.320221
539;0.982635;2.322388;0.410217
540;0.841415;1.734009;0.072357
541;-0.411774;1.536224;-0.244934
542;-0.421341;1.212921;-0.184036
543;-0.366776;0.351425;-0.057770
