index;x;y;z
492;1.719147;1.086685;0.421356
493;-0.796707;1.516617;0.994858
494;0.985992;0.829895;0.240891
495;-0.004761;1.336197;0.358444
496;-0.243835;0.889053;0.132629
497;0.156876;1.036316;-0.077591
498;-0.085434;0.966339;0.011871
499;-0.022232;0.952271;-0.037979
500;-0.124252;1.003799;0.078934
501;-0.054306;1.044495;0.074783
502;-0.003784;1.085861;0.000504
503;-0.031021;1.260941;0.234451
504;-0.084671;1.951080;0.133652
505;-0.944641;2.086273;0.387863
506;0.261871;1.009949;-0.439941
507;0.162170;0.831177;-0.075150
508;-0.614792;0.209702;0.015839
509;0.411743;0.648209;-0.068008
510;-0.186768;0.798553;0.150406
511;-0.272812;1.742584;0.439438
512;1.297134;1.932571;0.484009
513;1.298706;1.451080;0.356430
514;1.189301;1.142685;0.014313
515;-1.879440;1.653259;0.727570
516;0.832321;1.507736;0.061966
517;0.361816;0.551727;-0.880478
518;-0.222183;1.074478;0.028839
519;0.113785;1.138367;0.037216
520;-0.047165;0.930023;-0.081833
521;0.008896;0.968597;0.005280
522;-0.062347;0.981201;0.065460
523;-0.044662;1.017151;0.051376
524;-0.056564;1.073364;-0.000427
525;-0.071091;1.181946;0.045303
526;0.019257;1.620880;0.132385
527;-0.879456;1.989075;0.194504
528;-0.175690;1.217911;-0.279510
529;0.874176;1.209305;-0.280136
530;-0.765381;-0.238739;0.054260
531;0.361374;0.705963;-0.164780
532;-0.174042;0.830673;0.255814
533;-0.340836;1.633942;0.431458
534;0.974075;2.071167;0.235046
535;1.315628;1.477081;0.362976
536;1.477432;1.117920;0.015182
537;-0.875671;1.859131;0.932480
538;0.450500;1.783615;-1.058548
539;0.669724;0.363159;-1.105804
540;-0.113678;1.184113;0.032043
541;0.069672;1.122177;0.104126
542;0.076340;0.941666;-0.054733
543;-0.000839;0.923523;-0.049622
544;-0.063660;0.978394;0.052750
545;0.022675;1.023926;0.047485
546;-0.156387;1.165359;0.024979
547;0.052689;1.400131;0.204224
548;-0.257401;1.815018;0.222809
549;-1.313202;1.919098;0.239426
550;0.610413;0.995102;-0.758469
551;-0.034760;0.719650;-0.037262
552;-0.487366;0.395554;0.015015
553;0.326019;0.587341;-0.089798
554;-0.188004;0.846542;0.147705
555;-0.182175;1.730850;0.317276
556;1.130859;1.685928;0.319855
557;1.413605;1.290466;0.320374
558;1.070999;1.083771;0.093002
559;-1.656250;2.215530;1.268753
560;0.439072;2.244522;0.359436
561;0.329041;0.481720;-0.525787
562;-0.139221;1.127930;-0.031097
563;0.338486;1.105972;0.022095
564;-0.043396;0.920105;-0.065262
565;0.087692;0.983490;0.042191
566;-0.020187;0.958008;0.054443
567;-0.069870;1.046005;-0.026245
568;-0.026932;1.211700;0.173752
569;0.026215;1.558716;0.258087
570;-0.859726;2.199158;0.089844
571;-0.526459;1.293304;0.064041
572;1.312271;1.045654;-0.551132
573;-0.656326;-0.186920;-0.150940
574;0.149597;0.630188;-0.104752
575;0.002823;0.657318;0.031326
576;-0.285233;1.136292;-0.067551
577;0.799942;2.528076;0.145248
578;1.216568;1.318146;0.255661
579;1.806335;1.025482;0.142487
580;-0.600235;2.070389;0.597275
581;0.671082;1.861816;-0.052689
582;1.015594;0.047791;-1.709381
583;-0.123581;1.253189;0.130081
584;0.113602;1.129501;0.083130
585;0.079163;0.953812;-0.076111
586;0.010208;0.952774;-0.046661
587;-0.031128;0.992508;0.089920
588;0.020523;1.036972;0.099792
589;-0.049530;1.181259;-0.012192
590;-0.052277;1.498550;0.241608
591;-0.569611;2.304245;0.012009
592;-0.940125;1.647202;0.364319
593;1.360947;1.136200;-0.809219
594;-0.433044;-0.094543;-0.296967
595;0.102844;0.520935;-0.259537
596;0.046814;0.612595;-0.080933
597;-0.255569;1.095245;-0.256683
598;0.691742;2.632980;-0.059967
599;1.027954;1.280243;-0.123169
600;1.757751;0.955093;0.051361
601;0.977310;1.293823;0.725677
602;-0.666946;1.899445;-0.003754
603;1.313705;0.297897;-0.335480
604;-0.509277;1.591324;0.458191
605;0.310516;1.028046;0.139069
606;-0.129364;0.946960;-0.067459
607;0.018906;0.981400;-0.066666
608;-0.115768;0.958084;0.024841
609;-0.080826;1.040359;0.007111
610;-0.078857;1.157898;-0.042374
611;-0.167557;1.191269;0.073044
612;-0.097855;1.739990;0.179016
613;-1.476181;2.304413;0.070038
614;0.025818;1.348953;-0.510529
615;0.787308;1.305191;0.068710
616;-0.580597;-0.124237;0.048248
617;0.254684;0.453217;-0.143707
618;-0.166580;0.631531;0.039917
619;-0.354797;1.414597;-0.024719
620;1.147949;2.603439;0.301056
621;1.416061;1.504349;0.213486
622;1.839767;0.936615;0.019913
623;-1.936493;1.644455;0.261887
624;0.056534;1.567566;-0.816742
625;0.981277;0.735046;-0.043655
626;-0.251221;1.322693;0.039261
627;0.112564;1.096283;0.069061
628;-0.059235;0.941742;-0.096161
629;-0.026245;0.969040;-0.070282
630;-0.148911;0.966721;0.097961
631;-0.035934;1.022354;0.065094
632;-0.109802;1.138412;0.005737
633;-0.044601;1.249054;0.161331
634;-0.131927;1.699768;0.272217
635;-1.637131;2.339508;-0.025238
636;0.228256;1.175949;-0.942947
637;0.336182;1.005997;0.021103
638;-0.606323;0.243073;-0.024994
639;0.294189;0.628830;-0.054260
640;-0.160629;0.860413;0.193893
641;-0.133591;1.729462;0.375931
642;1.489670;1.777191;0.230225
643;1.663193;1.242294;0.225708
644;1.968048;0.988052;0.196457
645;-0.798126;2.114624;0.215515
646;1.558273;0.056274;-0.312698
647;-0.219986;1.991272;0.444656
648;-0.136536;0.870209;0.129990
649;0.179352;0.937347;-0.115067
650;-0.021362;0.968826;-0.008652
651;-0.137909;0.964188;-0.022751
