index;x;y;z
267;-0.623352;1.526016;0.576660
268;-0.580795;1.362595;0.000031
269;-0.802643;0.988022;-0.137497
270;-0.358322;0.960815;-0.258057
271;1.088760;0.690186;0.782669
272;-0.517014;2.798752;-0.088791
273;-0.794586;0.523163;0.261200
274;-0.258255;0.845230;-0.084015
275;-0.101593;1.010025;-0.018890
276;-0.240784;0.916061;0.294128
277;-0.049942;0.950027;0.207123
278;-0.158447;0.993866;0.262772
279;-0.195999;0.937073;0.196136
280;-0.151764;1.016983;0.300781
281;0.092346;1.152512;0.223770
282;-0.087326;1.225800;0.129486
283;-0.295898;1.339417;0.351608
284;-0.069550;1.885437;0.456055
285;0.165009;1.732651;0.378036
286;-0.122314;0.815445;0.144974
287;-0.367676;-0.366257;0.655426
288;0.258270;0.000076;-0.071533
289;0.005112;0.294815;0.001160
290;0.075180;0.596085;0.235016
291;-0.149033;1.264343;0.510269
292;-0.475449;2.230972;0.334656
293;-0.333679;1.779266;0.391174
294;-0.584152;1.395111;-0.064163
295;-0.588776;0.966995;-0.135834
296;-0.134369;1.156723;0.096085
297;0.855362;2.182053;-0.222733
298;-0.326950;0.818207;0.490997
299;-0.551041;0.823761;0.337723
300;-0.137466;0.988144;0.197845
301;0.019028;1.030487;0.152161
302;-0.294769;0.897614;0.344742
303;0.006409;1.011047;0.164352
304;-0.162247;0.976974;0.249695
305;-0.120010;0.982162;0.219299
306;-0.097061;1.033646;0.245209
307;-0.019577;1.039383;0.229263
308;-0.130951;1.140778;0.215927
309;-0.247726;1.350616;0.238937
310;0.013535;1.867188;0.428818
311;0.321014;1.949020;0.486374
312;-0.216187;0.847763;0.280350
313;0.119186;-0.373154;0.734161
314;0.199951;-0.292068;0.123398
315;0.122513;0.241867;0.044998
316;0.116379;0.620193;0.156265
317;-0.118774;1.264893;0.405838
318;-0.355698;2.245316;0.237381
319;-0.492050;1.868332;0.276413
320;-0.990906;1.477966;0.141602
321;-0.759979;1.065521;-0.196442
322;0.340973;1.073425;0.130798
323;0.374741;2.563217;-1.033203
324;-0.642670;0.717194;1.070419
325;-0.496719;1.054382;0.608612
326;-0.064133;0.922028;0.022141
327;-0.064896;0.961670;0.038162
328;-0.365555;0.818298;0.300812
329;0.048492;1.055145;0.099197
330;-0.292557;0.934006;0.279190
331;-0.024170;1.067673;0.229935
332;0.062393;1.118896;0.213516
333;-0.252197;1.169449;0.328430
334;-0.227982;1.638168;0.230713
335;0.270905;2.349426;0.705658
336;-0.399750;1.245667;0.166122
337;-0.368057;-0.248749;0.322540
338;0.363037;0.156036;-0.201233
339;0.207413;0.364777;-0.204468
340;0.173065;0.631195;0.020386
341;0.006699;1.180511;-0.009491
342;-0.274582;1.858353;0.167389
343;-0.411057;1.893433;0.102692
344;-0.963852;1.514359;-0.031036
345;-1.208923;1.056046;-0.218811
346;0.653076;0.966370;0.759415
347;0.158630;2.115936;-0.167313
348;-0.565689;0.642944;0.359268
349;-0.378098;0.922806;0.385590
350;0.081482;0.989319;0.238876
351;0.048737;0.938965;0.312820
352;-0.134323;0.898666;0.450607
353;0.041641;1.045303;0.120148
354;-0.147583;0.945831;0.341415
355;-0.119705;0.991714;0.272446
356;-0.053604;1.026337;0.308075
357;-0.029236;1.107300;0.254959
358;-0.229599;1.153214;0.274628
359;-0.149582;1.545624;0.211853
360;0.062759;1.972885;0.532135
