index;x;y;z
402;-0.400574;0.453171;0.180008
403;0.279312;0.176987;-0.007446
404;0.100250;0.316299;-0.021805
405;0.141434;0.619537;-0.016632
406;0.308426;1.296432;-0.096771
407;-0.946457;2.433502;0.580048
408;-1.672699;1.863113;1.361160
409;-1.814941;1.343613;0.706787
410;3.262344;0.803665;-0.226242
411;-1.924866;1.134674;1.847733
412;-0.342682;0.939835;0.586227
413;0.401123;0.915619;-0.574707
414;-0.265427;1.042755;0.308563
415;0.035614;0.959198;0.115738
416;-0.151138;1.017776;0.230759
417;-0.054260;1.096115;0.180222
418;-0.276794;1.099045;0.197708
419;-0.146957;1.410141;0.266068
420;0.096069;1.511368;0.515350
421;0.997192;1.730713;0.292267
422;-0.548767;1.688019;0.611588
423;0.262711;0.520020;-0.035370
424;0.194733;0.214615;-0.174622
425;0.086853;0.274078;-0.085556
426;0.297440;0.633759;-0.163589
427;0.157135;1.089752;0.012192
428;-0.749756;2.446594;0.498352
429;-1.730530;1.962067;0.651321
430;-1.602692;1.354477;0.088226
431;3.761185;3.321960;0.092194
432;-1.245071;0.854950;0.312027
433;-0.643677;1.224243;0.362854
434;0.365860;0.997910;-0.081116
435;0.147873;1.033295;0.247986
436;0.094162;0.940750;0.191681
437;-0.142868;0.999100;0.254395
438;-0.142639;1.075912;0.106796
439;-0.289307;1.154587;0.510956
440;-0.090317;1.428574;0.146881
441;0.102234;1.655731;0.376572
442;0.708801;1.570496;-0.012177
443;-0.119080;1.379440;0.731293
444;0.365829;0.596390;0.112457
445;0.113831;0.309921;-0.067825
446;0.082596;0.418762;0.069077
447;-0.127533;0.658600;0.318481
448;-0.141022;1.184967;0.581039
449;-0.592316;1.848907;0.629745
450;-1.682602;1.666489;0.956100
451;-1.641571;1.362915;0.274094
452;6.199280;2.626007;0.631973
453;-0.983047;1.146896;0.435333
454;-0.166672;1.012970;0.646500
455;0.259964;1.117661;-0.097427
456;0.147202;0.993469;0.189987
457;-0.008987;0.992432;0.242050
458;-0.122238;1.075546;0.225403
459;-0.123657;1.064728;0.131287
460;-0.169540;1.047424;0.391052
461;-0.113861;1.458496;0.074707
462;0.337692;1.815933;0.425980
463;0.244843;1.733322;-0.073425
464;0.366058;0.989716;0.350662
465;0.259338;0.466171;0.060486
466;0.021149;0.146362;-0.023773
467;0.196503;0.302811;-0.080582
468;0.294083;0.766541;-0.116852
469;-0.052719;1.501633;0.166290
470;-0.887177;2.554565;0.662537
471;-1.872757;1.777267;0.991653
472;-1.334000;1.339371;0.158936
473;3.941101;3.155075;-1.004028
474;-2.057449;2.136063;0.417038
475;-0.307312;1.410172;0.606400
476;0.074860;1.009613;0.296661
477;0.147949;1.046982;0.082947
478;0.056854;1.103867;0.128311
479;-0.197601;0.920853;0.231537
480;-0.170013;1.034454;0.203339
481;-0.361908;1.046692;0.100082
482;-0.121704;1.455078;0.154083
483;0.400467;2.042603;0.590530
484;0.313828;2.164688;-0.172272
485;0.327972;0.924774;0.390289
486;0.512451;0.418701;0.102295
487;0.026001;0.222733;-0.042007
488;0.164703;0.373062;-0.017609
489;0.272247;0.846954;-0.020935
490;-0.103714;1.743271;0.045883
491;-1.203079;2.340729;0.505051
492;-2.026031;1.695786;0.499313
493;-1.278412;1.167984;0.115555
494;-0.628967;2.651749;-2.189743
495;-0.538406;1.246033;-0.281647
496;-0.343933;1.105713;0.656723
497;0.144577;1.057922;0.224426
498;0.090912;0.981033;0.214630
499;0.112305;0.985428;0.248688
500;-0.160706;1.032394;0.190826
501;-0.065643;0.960464;0.311066
502;-0.224899;1.268570;0.262543
503;0.060471;1.389008;0.145447
504;0.125198;1.758942;0.355164
505;0.553268;1.699997;-0.113754
506;-0.066010;1.077225;0.585938
507;0.204559;0.550171;0.140808
508;0.145096;0.239792;-0.153244
509;0.082840;0.454208;-0.094620
510;0.112686;0.746201;-0.049774
511;-0.122391;1.417419;0.027298
512;-1.347183;2.236053;0.502670
513;-1.543808;1.803375;0.436203
514;-1.405502;1.250885;0.276825
515;4.262085;1.756989;0.491180
516;-2.332306;2.255493;0.616486
517;-0.442322;1.154236;0.440948
518;0.290115;1.104095;0.001984
519;0.127594;1.088379;0.139435
520;-0.064270;0.996033;0.155243
521;-0.209030;1.090042;0.177383
522;-0.108032;0.967361;0.029037
523;-0.293793;1.001007;0.306564
524;-0.060730;1.378555;0.144791
525;0.139862;1.634018;0.531433
526;0.678223;1.761276;0.060303
527;-0.084930;1.332047;0.440109
528;0.235733;0.579391;0.036194
529;0.177002;0.203506;-0.127686
530;0.063599;0.284332;-0.001419
531;0.264191;0.733536;-0.037186
532;-0.004547;1.493729;0.162399
533;-0.665009;2.318848;0.616379
534;-1.759567;1.855698;0.670700
535;-1.316132;1.385010;0.170197
536;4.101044;0.936478;0.607773
537;-1.804245;0.830505;1.152466
538;-0.297928;0.865997;0.727783
539;0.339813;1.050430;0.069702
540;0.006882;1.083206;0.200119
541;0.066849;1.082291;0.212479
542;0.048477;1.034698;0.177597
543;-0.113647;0.930984;0.276062
544;-0.150391;1.092972;0.327118
545;-0.168625;1.275497;0.091400
546;0.074905;1.441910;0.340210
547;1.073257;1.891403;0.297318
548;-0.194275;2.216660;0.682785
549;-0.052246;0.831238;0.109100
550;0.147919;0.219009;0.002060
551;0.161148;0.242661;-0.001663
552;0.221222;0.594193;-0.005493
553;0.031509;1.271576;0.069809
554;-0.649979;2.441559;0.242340
555;-1.318405;1.895309;0.428452
556;-1.698318;1.530716;0.287827
557;0.437729;1.043015;0.627548
558;-1.515350;0.743958;1.616913
559;0.138275;0.528580;-0.038879
560;0.183212;0.887207;-0.034363
561;-0.093658;1.091858;0.267380
562;0.022049;1.018555;0.182724
563;-0.208313;0.992203;0.221085
564;-0.124771;0.968399;0.147736
565;-0.109222;1.162796;0.352066
566;-0.132202;1.408661;0.251755
567;0.072113;1.444458;0.404861
568;0.997406;1.759171;0.310593
569;-0.199265;2.029938;0.544586
570;0.081543;0.811310;0.105179
571;0.248871;0.325729;-0.068375
572;0.085480;0.324783;0.004715
573;0.201019;0.646423;-0.076660
574;0.036316;1.177521;0.149399
575;-0.490036;2.382080;0.350708
576;-1.786667;1.972137;0.905060
577;-1.815643;1.470367;0.268982
578;4.909210;2.414703;0.302765
579;-1.489822;0.577408;0.667526
580;-0.614990;1.299911;0.470718
581;0.431396;1.145691;-0.118698
582;0.003220;1.044937;0.317947
583;0.020645;1.084641;0.103989
584;-0.092087;1.011963;0.170990
585;-0.231720;1.021881;0.313065
586;0.025406;1.115921;-0.055130
587;-0.174881;1.192245;0.486023
588;0.256607;1.564026;0.276001
589;0.753983;1.904205;-0.031006
590;-0.297455;1.636780;0.769104
591;0.028061;0.650604;0.136490
592;0.230423;0.227402;-0.079758
593;0.103058;0.335800;-0.019608
594;0.295944;0.699463;-0.051010
595;0.074142;1.406204;0.092606
596;-0.938354;2.462723;0.642807
597;-1.912338;1.887680;0.780533
598;-1.743118;1.290802;0.270569
599;4.985123;3.624268;-0.439499
600;-2.004944;1.533783;0.130035
601;-0.385361;1.336182;0.455887
602;-0.042740;1.040085;0.615509
603;0.171585;1.044067;0.047653
604;0.028366;1.084778;0.237717
605;-0.103226;0.972885;0.287109
606;-0.220230;0.974731;0.296906
607;-0.111496;1.188034;0.093399
608;-0.112686;1.350098;0.287537
609;0.147964;1.605408;0.354065
610;0.664124;1.689377;0.017120
611;-0.092834;1.391235;0.662460
612;0.050339;0.554642;0.205826
613;0.205444;0.190384;-0.162292
614;0.305588;0.334671;-0.147736
615;0.299667;0.799118;-0.151443
616;0.171524;1.603256;0.098465
617;-0.729050;2.394669;0.542557
618;-1.887543;1.858551;0.722000
619;-1.697540;1.252716;0.301163
620;3.949402;0.901428;0.108429
621;-2.726395;1.425369;0.795181
622;-0.382385;0.879471;0.251358
623;0.336136;1.031677;-0.171875
624;-0.005066;1.018036;0.218903
625;0.096130;0.964615;0.138824
626;-0.083847;1.001404;0.244797
627;-0.153870;0.963821;0.328156
628;-0.058029;1.127182;0.192673
629;-0.166672;1.377213;0.086075
630;0.171432;1.534561;0.206238
631;0.881607;1.698685;0.263000
632;-0.335327;1.631561;0.649841
633;0.004532;0.651489;0.293213
634;0.305984;0.339279;-0.094269
635;0.158768;0.373413;-0.076279
636;0.221344;0.645920;-0.046341
637;0.056473;1.306091;0.161728
638;-0.657532;2.423126;0.649475
639;-1.729401;1.881561;1.065781
640;-1.543686;1.445480;0.515991
641;1.565338;1.249954;-1.247787
642;-2.630905;1.155090;2.193817
643;0.179138;0.473206;0.479965
644;0.614609;0.992676;-0.219849
645;0.004883;1.112625;0.111588
646;-0.127945;1.036102;0.127289
647;-0.147171;1.059662;0.274155
648;-0.206055;0.906631;0.263794
649;-0.207306;1.011536;0.150665
650;-0.153534;1.412766;0.249146
651;0.340363;1.660141;0.292862
652;0.653824;1.666962;0.214798
653;-0.197235;1.437500;0.530701
654;0.469025;0.647003;0.078568
655;0.171371;0.369781;-0.009186
656;0.105896;0.379257;0.084839
657;0.239014;0.635727;0.169083
658;0.251175;1.350204;0.266739
659;-0.757172;2.726562;0.795380
660;-1.949753;1.856277;0.841736
661;-1.764679;1.504227;0.098419
662;4.990646;0.670761;0.524094
663;-3.241074;2.156876;1.001831
664;-0.191589;0.911530;0.085281
665;0.583008;0.937988;-0.275497
666;-0.123627;0.970093;0.429413
667;0.065414;1.026093;0.122742
668;-0.093552;1.059250;0.313354
