index;x;y;z
535;0.093918;1.205139;0.219315
536;0.514923;2.079346;0.890594
537;2.102112;1.609161;0.790787
538;2.536911;0.596939;0.887787
539;-4.534973;4.325012;-3.771164
540;2.403976;1.224411;0.323608
541;-0.307205;1.338577;0.621613
542;0.427887;1.162582;0.065689
543;0.042999;0.963928;0.432541
544;-0.351242;0.966171;0.246429
545;-0.158096;0.820251;0.421982
546;0.084656;1.036591;0.343430
547;-0.056473;1.163010;0.154251
548;-0.015778;1.449692;0.252594
549;-0.184769;1.664978;0.075089
550;-1.672882;1.644485;0.371567
551;1.122162;2.525284;0.661438
552;-0.402878;1.683640;0.186844
553;-0.551971;0.423660;0.115433
554;0.089874;0.219421;0.041153
555;-0.068802;0.477722;0.073776
556;0.003067;1.219452;0.170883
557;0.622772;2.270142;0.765793
558;1.840332;1.768723;0.816696
559;2.663818;0.578262;0.847229
560;-1.391327;3.649902;-1.923050
561;1.297165;3.747330;-0.136398
562;-0.612228;0.845169;1.070129
563;0.624191;1.185440;0.079773
564;-0.171509;1.004074;0.352219
565;-0.052063;0.937073;0.148117
566;-0.002151;0.865677;0.246292
567;0.176544;1.090759;0.229706
568;-0.085983;1.032623;0.230301
569;0.023895;1.521667;0.144775
570;-0.276306;1.668823;0.068359
571;-1.484695;1.675049;0.460739
572;0.699097;2.111130;0.841766
573;-0.041138;1.794098;0.434509
574;-0.434570;0.707016;0.131348
575;-0.104507;0.064896;-0.012253
576;0.054001;0.519608;-0.039459
577;0.030334;0.988586;0.030151
578;0.341904;2.078903;0.423141
579;1.891922;2.268646;0.843094
580;2.925995;0.522583;0.374084
581;-1.521271;3.687149;-1.763901
582;1.418350;2.923752;-0.116272
583;-0.393692;1.119980;0.916885
584;0.348221;1.025772;0.032867
585;-0.177460;0.966278;0.328705
586;-0.049194;0.926529;0.106461
587;-0.003372;0.853577;0.379852
588;-0.069641;1.014679;0.292038
589;0.039566;1.263504;0.105850
590;0.022415;1.585907;0.052063
591;-0.458191;1.557297;0.122498
592;-1.700089;1.423340;0.693741
593;0.804291;2.508301;0.763321
594;-0.415436;1.464401;0.021835
595;-0.376724;0.308167;-0.027512
596;0.059753;0.318512;0.007065
597;-0.047379;0.546509;0.035431
598;0.083984;1.210968;0.130188
599;0.610489;2.190048;0.704193
600;2.055527;1.846130;0.804474
601;2.561615;0.460220;0.812744
602;-4.103165;4.791626;-3.608078
603;2.317520;1.585205;0.202789
604;-0.336594;1.220337;0.893539
605;0.450485;1.125092;0.095764
606;-0.050323;0.910355;0.537354
607;-0.341293;0.951736;0.194763
608;0.057495;0.999435;0.298874
609;-0.033844;1.035004;0.272537
610;-0.106171;1.105698;0.236603
611;-0.212723;1.509918;0.140381
612;-0.345688;1.654099;0.011703
613;-1.512512;1.617935;0.908203
614;1.032486;2.223541;0.845306
615;-0.102188;0.322311;0.638290
616;-0.176407;0.129913;-0.106430
617;0.067856;0.369858;-0.052032
618;-0.067307;0.595383;0.023972
619;0.235046;1.318314;0.091446
620;0.673965;2.284195;0.806900
621;2.033463;1.361084;1.018173
622;2.279572;0.492065;0.898453
623;-4.823059;2.714417;-3.073624
624;4.563965;0.308731;1.047363
625;-0.949310;0.916351;0.384079
626;0.309692;1.037277;-0.013779
627;0.132355;0.875381;0.608353
628;-0.243896;1.022186;0.248138
629;0.110397;1.061569;0.286346
630;0.129730;1.084183;0.218643
631;-0.172012;1.108261;0.301651
632;-0.206711;1.452774;0.029938
633;-0.387512;1.554428;0.115021
634;-0.954926;1.464981;0.861557
635;0.868256;2.122543;0.802094
636;-0.259689;0.363983;0.725372
637;-0.118484;0.192169;-0.056778
638;0.067215;0.433014;-0.013489
639;-0.043762;0.691406;0.131134
640;0.264069;1.556992;0.141129
641;0.898331;2.134537;0.745728
642;1.801956;1.191772;0.829575
643;2.205215;0.622253;0.715317
644;-3.438553;1.945267;-1.863510
645;3.953323;0.498398;0.383926
646;-0.544434;1.134872;0.300812
647;0.080353;1.069641;0.246429
648;0.137802;0.943100;0.508560
649;-0.405884;0.933441;0.350220
650;0.334702;1.032669;0.228928
651;0.131424;1.162415;0.261536
652;-0.118347;1.167130;0.233749
653;-0.154007;1.574341;0.023987
654;-0.744217;1.654861;0.248993
655;-0.518600;1.472855;0.913040
656;0.609756;2.301315;0.948853
657;-0.557877;0.600616;0.731689
658;-0.120682;0.116776;0.039017
659;0.073135;0.456451;-0.070404
660;-0.085876;0.736725;0.101273
661;0.341965;1.597229;0.215469
662;1.126968;2.402328;0.770248
663;2.172516;1.137604;0.855698
664;2.139923;0.736893;0.467484
665;0.149948;-0.225555;2.164291
666;1.230820;0.537186;0.023621
667;0.390045;1.086914;0.224014
668;-0.293579;1.075699;0.410858
669;-0.072998;0.876953;0.152893
670;-0.015259;0.925430;0.289963
671;-0.183685;0.916534;0.422180
672;0.002548;1.083023;0.220566
673;0.055374;1.429916;0.224747
674;-0.241272;1.631012;0.032227
675;-1.157425;1.825150;0.394180
676;0.470352;1.556335;0.624588
677;-0.044861;2.170517;0.595184
678;-0.626541;0.819839;0.353134
679;0.140869;0.025986;0.115646
680;-0.007492;0.297745;0.035629
681;-0.011154;0.835434;0.135483
682;0.206436;1.847519;0.611740
